18340,2024/12/27,18
13032,2024/12/30,3
15670
33.11
28.75
29.76
2024/12/26,1,14575,27151
2024/12/26,2,14206,27155
2024/12/26,3,14065,27142
2024/12/26,4,13979,27158
2024/12/26,5,14075,27233
2024/12/26,6,14369,27251
2024/12/26,7,14912,27206
2024/12/26,8,15402,27288
2024/12/26,9,15851,27418
2024/12/26,10,16366,27690
2024/12/26,11,16694,27688
2024/12/26,12,16849,27698
2024/12/26,13,17071,27636
2024/12/26,14,17017,27657
2024/12/26,15,17039,27495
2024/12/26,16,17001,27394
2024/12/26,17,17456,27371
2024/12/26,18,17831,27544
2024/12/26,19,17752,27747
2024/12/26,20,17409,27755
2024/12/26,21,16885,27907
2024/12/26,22,16495,28034
2024/12/26,23,15719,28148
2024/12/26,24,15004,28201
2024/12/27,1,14496,27624
2024/12/27,2,14203,28368
2024/12/27,3,13952,27603
2024/12/27,4,13983,28570
2024/12/27,5,14054,28726
2024/12/27,6,14329,28640
2024/12/27,7,15039,28665
2024/12/27,8,15753,28416
2024/12/27,9,16227,28557
2024/12/27,10,16740,28468
2024/12/27,11,17066,28618
2024/12/27,12,17379,28534
2024/12/27,13,17125,28208
2024/12/27,14,17131,28069
2024/12/27,15,17102,28128
2024/12/27,16,17162,28186
2024/12/27,17,17744,28396
2024/12/27,18,18340,28820
2024/12/27,19,17946,28892
2024/12/27,20,17667,28969
2024/12/27,21,17253,29102
2024/12/27,22,16715,29065
2024/12/27,23,15893,29094
2024/12/27,24,15165,29135
2024/12/28,1,14557,28229
2024/12/28,2,14105,28221
2024/12/28,3,14042,28248
2024/12/28,4,14064,28356
2024/12/28,5,13962,28540
2024/12/28,6,14176,28752
2024/12/28,7,14695,28809
2024/12/28,8,15215,28864
2024/12/28,9,15751,29951
2024/12/28,10,16102,29872
2024/12/28,11,16473,29735
2024/12/28,12,16570,29586
2024/12/28,13,16578,29650
2024/12/28,14,16267,29710
2024/12/28,15,16274,29598
2024/12/28,16,16418,29453
2024/12/28,17,16930,29170
2024/12/28,18,17102,29195
2024/12/28,19,16855,29357
2024/12/28,20,16487,29511
2024/12/28,21,15992,29083
2024/12/28,22,15634,28980
2024/12/28,23,15043,28446
2024/12/28,24,14447,27986
2024/12/29,1,14218,27242
2024/12/29,2,13734,26993
2024/12/29,3,13548,26814
2024/12/29,4,13428,26720
2024/12/29,5,13394,26671
2024/12/29,6,13411,27013
2024/12/29,7,13824,27407
2024/12/29,8,14371,27573
2024/12/29,9,14752,27885
2024/12/29,10,15386,28192
2024/12/29,11,15960,28341
2024/12/29,12,16508,28333
2024/12/29,13,17131,27766
2024/12/29,14,16965,27755
2024/12/29,15,17060,27941
2024/12/29,16,17229,27931
2024/12/29,17,17640,27891
2024/12/29,18,17829,27924
2024/12/29,19,17126,28143
2024/12/29,20,16761,28261
2024/12/29,21,16151,28566
2024/12/29,22,15496,28805
2024/12/29,23,14846,28750
2024/12/29,24,14187,28829
2024/12/30,1,13472,28899
2024/12/30,2,13150,29059
2024/12/30,3,13032,29123
2024/12/30,4,13159,29354
2024/12/30,5,13134,29744
2024/12/30,6,13495,28665
2024/12/30,7,14253,29843
2024/12/30,8,15145,29869
2024/12/30,9,15770,29952
2024/12/30,10,16152,30096
2024/12/30,11,16524,30132
2024/12/30,12,16655,30170
2024/12/30,13,16576,30160
2024/12/30,14,16383,30108
2024/12/30,15,16409,30055
2024/12/30,16,16788,29895
2024/12/30,17,17445,29510
2024/12/30,18,17891,29335
2024/12/30,19,17742,29164
2024/12/30,20,17433,28903
2024/12/30,21,17038,28614
2024/12/30,22,16403,28269
2024/12/30,23,15646,27940
2024/12/30,24,14846,27584
2024/12/31,1,14287,27837
2024/12/31,2,13914,27659
2024/12/31,3,13755,27471
2024/12/31,4,13762,27226
2024/12/31,5,13865,26984
2024/12/31,6,14212,26953
2024/12/31,7,14841,26922
2024/12/31,8,15604,27236
2024/12/31,9,15977,27533
2024/12/31,10,16075,27705
2024/12/31,11,16213,27971
2024/12/31,12,16218,27915
2024/12/31,13,16330,27619
2024/12/31,14,16389,27679
2024/12/31,15,16436,27799
2024/12/31,16,16660,27922
2024/12/31,17,17306,27978
2024/12/31,18,17648,27918
2024/12/31,19,16961,28081
2024/12/31,20,16373,28050
2024/12/31,21,15767,28045
2024/12/31,22,15272,28125
2024/12/31,23,14734,28293
2024/12/31,24,14350,28400
2025/01/01,1,13887,28514
2025/01/01,2,13722,28590
2025/01/01,3,13688,28602
2025/01/01,4,13613,28678
2025/01/01,5,13593,28791
2025/01/01,6,13674,28805
2025/01/01,7,13957,28929
2025/01/01,8,14315,28922
2025/01/01,9,14604,28884
2025/01/01,10,15056,28783
2025/01/01,11,15521,28710
2025/01/01,12,15800,28295
2025/01/01,13,15941,28299
2025/01/01,14,15977,28421
2025/01/01,15,16066,28687
2025/01/01,16,16321,28623
2025/01/01,17,17058,28502
2025/01/01,18,17519,28350
2025/01/01,19,17454,27700
2025/01/01,20,17131,27719
2025/01/01,21,16701,27989
2025/01/01,22,16159,28153
2025/01/01,23,15410,28224
2025/01/01,24,14772,29129
