21036,2025/02/12,19
15603,2025/02/16,5
18284
67.74
76.58
73.88
2025/02/11,1,16614,25576
2025/02/11,2,16215,25239
2025/02/11,3,16032,25178
2025/02/11,4,16090,25072
2025/02/11,5,16331,24990
2025/02/11,6,16994,24844
2025/02/11,7,18298,24708
2025/02/11,8,19590,24069
2025/02/11,9,19689,23860
2025/02/11,10,19542,23535
2025/02/11,11,19259,23668
2025/02/11,12,18774,23693
2025/02/11,13,18316,23222
2025/02/11,14,18289,23840
2025/02/11,15,18311,23644
2025/02/11,16,18692,23596
2025/02/11,17,19434,23588
2025/02/11,18,20134,23569
2025/02/11,19,20513,23660
2025/02/11,20,20473,23846
2025/02/11,21,20162,24117
2025/02/11,22,19494,24478
2025/02/11,23,18541,23804
2025/02/11,24,17808,24631
2025/02/12,1,17035,24719
2025/02/12,2,16538,24852
2025/02/12,3,16534,24604
2025/02/12,4,16618,24617
2025/02/12,5,16810,24811
2025/02/12,6,17471,25118
2025/02/12,7,18610,25225
2025/02/12,8,19804,25254
2025/02/12,9,19650,25474
2025/02/12,10,19534,26046
2025/02/12,11,19195,26170
2025/02/12,12,19053,25993
2025/02/12,13,19146,26146
2025/02/12,14,19266,26261
2025/02/12,15,19607,26354
2025/02/12,16,19653,26536
2025/02/12,17,20257,26782
2025/02/12,18,20970,26776
2025/02/12,19,21036,25954
2025/02/12,20,20936,26440
2025/02/12,21,20540,26217
2025/02/12,22,19606,25543
2025/02/12,23,18522,25029
2025/02/12,24,17640,24939
2025/02/13,1,17106,24863
2025/02/13,2,16773,24799
2025/02/13,3,16807,24102
2025/02/13,4,16720,23386
2025/02/13,5,16771,23377
2025/02/13,6,17186,23377
2025/02/13,7,18035,23516
2025/02/13,8,18700,24067
2025/02/13,9,19195,24399
2025/02/13,10,19706,24853
2025/02/13,11,19755,25538
2025/02/13,12,19554,25937
2025/02/13,13,19451,26138
2025/02/13,14,19160,26146
2025/02/13,15,18948,26110
2025/02/13,16,19262,26308
2025/02/13,17,19733,26420
2025/02/13,18,20007,26270
2025/02/13,19,20207,26500
2025/02/13,20,20185,25759
2025/02/13,21,19773,25905
2025/02/13,22,19079,26004
2025/02/13,23,18127,26032
2025/02/13,24,17301,26504
2025/02/14,1,16686,26351
2025/02/14,2,16475,26424
2025/02/14,3,16428,26202
2025/02/14,4,16542,25984
2025/02/14,5,16772,25751
2025/02/14,6,17317,25463
2025/02/14,7,18553,25273
2025/02/14,8,19441,25122
2025/02/14,9,19449,24359
2025/02/14,10,19531,24740
2025/02/14,11,19481,24478
2025/02/14,12,19076,24026
2025/02/14,13,18807,24025
2025/02/14,14,18734,24026
2025/02/14,15,18791,24034
2025/02/14,16,19088,23662
2025/02/14,17,19532,23505
2025/02/14,18,20075,23919
2025/02/14,19,20394,23992
2025/02/14,20,20012,24147
2025/02/14,21,19617,24354
2025/02/14,22,19128,24529
2025/02/14,23,18307,24214
2025/02/14,24,17477,23878
2025/02/15,1,16900,23709
2025/02/15,2,16423,23753
2025/02/15,3,16238,23761
2025/02/15,4,16117,23925
2025/02/15,5,16087,24462
2025/02/15,6,16296,24455
2025/02/15,7,16643,24566
2025/02/15,8,17156,24803
2025/02/15,9,17601,24971
2025/02/15,10,18136,25228
2025/02/15,11,18589,25228
2025/02/15,12,18950,25027
2025/02/15,13,19242,24828
2025/02/15,14,19180,24502
2025/02/15,15,19169,23836
2025/02/15,16,19020,23819
2025/02/15,17,18939,23600
2025/02/15,18,19453,23367
2025/02/15,19,19835,23809
2025/02/15,20,19416,24137
2025/02/15,21,18759,24089
2025/02/15,22,18081,24149
2025/02/15,23,17407,24159
2025/02/15,24,16666,24273
2025/02/16,1,16130,24428
2025/02/16,2,15897,24464
2025/02/16,3,15756,24534
2025/02/16,4,15696,24647
2025/02/16,5,15603,24816
2025/02/16,6,15871,24885
2025/02/16,7,16299,25003
2025/02/16,8,16677,24911
2025/02/16,9,17346,25126
2025/02/16,10,17977,25251
2025/02/16,11,18740,25449
2025/02/16,12,19249,25748
2025/02/16,13,19343,25489
2025/02/16,14,19115,25577
2025/02/16,15,18925,25671
2025/02/16,16,18978,25722
2025/02/16,17,19237,26214
2025/02/16,18,19616,26129
2025/02/16,19,19701,26129
2025/02/16,20,19344,26150
2025/02/16,21,18804,25837
2025/02/16,22,18154,25837
2025/02/16,23,17271,26343
2025/02/16,24,16660,26630
2025/02/17,1,16112,26757
2025/02/17,2,15730,26632
2025/02/17,3,15699,26595
2025/02/17,4,15729,26594
2025/02/17,5,15828,26515
2025/02/17,6,16155,26564
2025/02/17,7,16695,26678
2025/02/17,8,17078,26693
2025/02/17,9,17637,26627
2025/02/17,10,17713,26689
2025/02/17,11,17732,26905
2025/02/17,12,17917,27009
2025/02/17,13,18105,27267
2025/02/17,14,17928,27404
2025/02/17,15,17805,25959
2025/02/17,16,18024,25982
2025/02/17,17,18884,27472
2025/02/17,18,19659,27352
2025/02/17,19,19971,27363
2025/02/17,20,19859,27350
2025/02/17,21,19505,27300
2025/02/17,22,18954,27242
2025/02/17,23,18153,27216
2025/02/17,24,17233,27195
